Repo,Total classes,NOF,NOM,NOP,NOPF,NOPM,LOC,Avg WMC,Avg NC,Avg DIT
ughman_CrashEdit,208,492,587,405,25,366,11657,8.139423077,0.673076923,0.855769231
uglybugger_ConfigInjector,48,37,109,19,1,66,879,3.041666667,0.5,0.5625
UhuruSoftware_windows-isolation,46,103,298,64,24,204,4949,12.82608696,0.195652174,0.195652174
ulex_ZenSharp,13,16,31,12,2,17,536,6.615384615,0,0
umbraco_Courier,104,131,589,120,8,422,7736,11.67307692,0.115384615,0.144230769
umeng_umeng-muti-channel-build-tool,54,144,210,62,43,120,3030,7.185185185,0.092592593,0.092592593
uncled1023_Combot,148,100,565,244,27,305,11238,13.39189189,0.418918919,0.432432432
upta_pubsub,2,3,16,0,0,16,151,9.5,0,0
urasandesu_Prig,17,9,31,20,0,19,430,4.411764706,0,0
utapyngo_icsmanager,11,18,34,5,6,15,579,7.272727273,0,0
uWebshop_uWebshop-Releases,952,1795,3755,2976,684,2285,86010,10.28991597,0.43907563,0.508403361
UweKeim_ZetaHtmlEditControl,46,279,519,169,16,192,12832,31.5,0.043478261,0.043478261
valdisiljuconoks_EPiBootstrapArea,115,56,188,158,12,129,3531,2.869565217,0.347826087,0.356521739
Vanaheimr_Styx,164,192,612,103,0,475,10641,5.731707317,0.902439024,1.25
Vangos_kinect-2-coordinate-mapping,9,25,9,3,3,5,439,4.666666667,0,0
vannatech_blade,489,274,1844,1111,101,1548,25399,4.991820041,0.685071575,0.777096115
Vannevelj_TVDBSharp,24,6,38,58,0,27,1051,2.75,0.208333333,0.208333333
vanthoainguyen_Burrow.NET,205,292,1828,385,32,1165,34205,18.71707317,0.712195122,1.170731707
VaughnVernon_IDDD_Samples_NET,268,174,895,860,4,615,10802,4.376865672,0.552238806,0.604477612
vc3_Afterthought,2247,7243,9978,13065,89,5626,273633,10.53582555,0.803738318,1.09835336
vcaraulean_Caliburn.Micro.Telerik,35,12,72,15,0,54,816,2.542857143,0.028571429,0.028571429
vdaron_MusicXml.Net,19,0,25,43,0,1,583,5.105263158,0,0
veigr_EventMapHpViewer,28,37,47,124,6,23,1336,2.714285714,0.071428571,0.071428571
vgribok_Aspectacular,346,214,1647,711,57,1175,26923,7.514450867,0.393063584,0.601156069
viciproject_coolstorage,215,1545,3289,454,494,1200,127893,53.87906977,0.246511628,0.23255814
viciproject_core,400,386,1679,408,18,1301,18155,7.735,0.74,0.91
Vidarls_Simple.Data.Mysql,16,20,89,17,0,52,1194,13.0625,0.125,0.125
VientoDigital_codegenerator,85,174,375,97,8,158,5041,7.223529412,0.317647059,0.317647059
vincpa_linqpadspy,8,16,35,7,0,8,510,9.375,0,0
vinntreus_HttpGhost,50,39,132,40,7,90,1265,3.44,0.48,0.46
virtualglobebook_OpenGlobe,2420,7094,16519,1788,4567,15040,538756,12.6231405,0.12231405,0.141322314
vitalybe_windows-slack-notifier,33,119,139,36,7,36,2439,7.393939394,0.090909091,0.090909091
vknet_vk,7,46,18,6,3,2,737,5,0,0
voat_voat,170,93,336,661,37,301,9989,6.535294118,0.217647059,0.305882353
VocaDB_vocadb,1066,694,3094,2591,141,2594,46004,4.046904315,0.414634146,0.436210131
Vocaluxe_Vocaluxe,452,3207,4816,479,1172,1962,144959,37.52433628,0.365044248,0.35619469
Vodurden_Http-Multipart-Data-Parser,9,13,56,15,0,45,1622,14.77777778,0,0
volkanceylan_serenity,1105,870,3843,2555,185,2604,72175,7.862443439,0.435294118,0.442533937
volkovku_RazorTemplates,12,17,40,18,2,18,646,7,0.083333333,0.083333333
voyachek_ProcessControlStandards.OPC,47,55,150,45,27,76,2398,5.425531915,0.063829787,0.063829787
vsClojure_vsClojure,109,182,272,55,21,213,3508,4.963302752,0.055045872,0.055045872
vtortola_WebSocketListener,110,169,347,183,19,207,4668,7.063636364,0.309090909,0.309090909
vvvv_Posh,30,85,149,26,27,99,1720,7.966666667,0.333333333,0.333333333
vvvv_SVG,298,461,1314,503,53,807,23204,13.15100671,0.60738255,0.771812081
vvvv_Timeliner,67,219,379,92,84,228,5215,11.34328358,0.552238806,0.805970149
wadewegner_uber-sdk-for-net,17,9,16,52,0,15,426,2.117647059,0.058823529,0.058823529
wagnerandrade_Thunderstruck,17,23,106,28,0,71,897,8.176470588,0.235294118,0.235294118
waseems_inbox2_desktop,2030,4659,7402,5052,1132,4400,196571,9.284236453,0.321674877,0.355665025
waynebaby_MVVM-Sidekick,840,1544,2705,1678,275,1725,70075,4.598809524,0.417857143,0.373809524
WCell_WCell,3203,7546,15561,5528,4019,11092,1511195,10.78957228,0.493911958,0.63378083
WCOMAB_SqlBulkSync,47,138,410,74,51,268,8494,24.17021277,0.085106383,0.106382979
webapibook_WebApiBook.Security,55,32,95,44,5,77,1349,2.781818182,0,0
WebApiContrib_CollectionJson.Net,32,15,77,43,1,44,874,2.65625,0.21875,0.21875
WebApiContrib_WebAPIContrib,63,51,148,18,11,99,1607,3.698412698,0.142857143,0.142857143
WebApiContrib_WebApiContrib.Formatting.CollectionJson,32,15,77,43,1,44,874,2.65625,0.21875,0.21875
WebApiContrib_WebApiContrib.Formatting.ProtoBuf,1,2,7,2,0,5,59,9,0,0
WebApiContrib_WebApiContrib.Formatting.Xlsx,6,2,24,20,0,21,561,10.5,0,0
WebApiContrib_WebApiContrib.RavenDb,3,4,10,4,0,8,118,4.333333333,0,0
WebApiContrib_WebApiKoans,35,8,65,11,3,54,1140,5.228571429,0,0
welegan_RedisSessionProvider,17,24,67,41,3,48,1959,9.235294118,0.058823529,0.058823529
weltkante_managed-lzma,605,2371,3603,893,323,2072,92697,16.81157025,0.274380165,0.233057851
WeTeam_WeBlog,206,167,571,461,16,336,10444,5.033980583,0.470873786,0.558252427
wildbunny_bitcoinTradingFramework,66,134,164,83,73,110,2535,3.848484848,0.121212121,0.121212121
wildbunny_metaexchange,146,465,435,25,374,284,7810,6.075342466,0.191780822,0.191780822
WildGums_Orc.FilterBuilder,235,766,725,421,582,398,11580,7.055319149,0.34893617,0.438297872
WildGums_Orc.LicenseManager,208,262,431,308,15,228,8612,4.721153846,0.293269231,0.307692308
WildGums_Orchestra,876,2958,3006,1092,1818,1278,51993,6.678082192,0.243150685,0.273972603
Wintellect_ProcMonDebugOutput,4,18,14,3,0,5,234,4,0,0
wisp_impinj-reader-app,361,1537,1601,155,517,1256,41565,17.78393352,0.584487535,0.64265928
wmeints_SyncFrameworkToolkit,198,914,955,280,315,445,24068,14.13131313,0.242424242,0.232323232
wojilu_wojilu,1499,1235,9825,3810,286,5944,117546,10.71714476,0.482321548,0.425617078
WondeTadesse_WebAPI_Thoughts,26,13,71,22,0,33,1647,7.692307692,0.5,0.5
Word-DocX_DocX,78,131,381,164,15,238,14133,18.82051282,0.282051282,0.384615385
worldexplorer_SquareOne,2916,10437,21767,9615,1410,12052,511159,21.93209877,0.458161866,0.579561043
worstone_BigCommerce4Net,121,36,466,604,0,411,8539,5.181818182,1.231404959,1.388429752
WreckedAvent_slimCat,304,555,984,831,46,467,21097,5.865131579,0.391447368,0.411184211
X-rus_xNet,34,110,264,149,4,159,7783,26.47058824,0.382352941,0.441176471
xamarin_benchmarker,154,511,730,136,169,553,26604,11.96753247,0.207792208,0.214285714
xamarin_dropbox-sync-component,13,27,61,18,4,46,829,6.307692308,0,0
xamarin_evolve-quest,16,12,59,12,0,21,773,5.875,0.0625,0.0625
xamarin_google-apis,179,335,712,337,60,431,15181,8.363128492,0.525139665,0.558659218
xamarin_mobile-samples,118,208,438,120,30,195,6536,6.186440678,0.101694915,0.101694915
xamarin_Monkey.Robotics,240,901,1419,506,364,808,31289,16.36666667,0.270833333,0.354166667
xamarin_monotouch-samples,1,1,5,0,0,1,26,5,0,0
xamarin_prebuilt-apps,103,231,441,252,38,314,9447,8.077669903,0.165048544,0.165048544
xamarin_Seminars,1920,5338,8801,2298,292,3726,353721,16.99322917,0.480208333,0.551041667
xamarin_SignaturePad,84,113,563,286,58,372,9769,10.55952381,0.035714286,0.035714286
xamarin_xamarin-forms-book-preview-2,1643,673,4515,240,175,1720,65888,4.607425441,0.020693853,0.020693853
xamarin_xamarin-forms-samples,1107,839,2647,566,242,1244,43986,3.995483288,0.054200542,0.050587173
xamarin_XamarinStripe,47,9,79,223,1,63,2210,4.595744681,0.574468085,0.659574468
xanathar_moonsharp,1250,1963,8390,1536,263,5520,129760,16.3272,0.4464,0.4472
xavierdecoster_ReSharper.RazorExtensions,20,20,44,24,4,40,501,2.2,0,0
xBimTeam_XbimEssentials,6,0,9,1,0,0,196,5.833333333,0,0
xboxmusic_XboxMusicClient,53,18,92,114,3,52,1996,2.962264151,0.301886792,0.283018868
xdanieldzd_SceneNavi,75,345,648,316,19,374,15003,30.77333333,0.306666667,0.226666667
XeeX_LeagueOfLegendsAPI,246,132,233,1678,118,98,10654,1.276422764,0.784552846,0.808943089
XemioNetwork_GameLibrary,539,242,2046,877,8,1565,30506,4.964749536,0.712430427,0.892393321
xenolightning_AudioSwitcher,303,598,1553,487,79,563,13805,6.422442244,0.234323432,0.270627063
xenovacivus_PathCAM,138,520,801,245,42,417,26338,23.07971014,0.224637681,0.166666667
xenserver_xenadmin,2368,13071,23289,17872,2820,11099,460950,18.32896959,0.518581081,0.684543919
Xerax_MetroWPFTemplate,32,15,84,4,11,41,1101,4.8125,0.03125,0.03125
XForms_Xamarin-Forms-Labs,691,713,2309,955,322,1706,48088,4.578871201,0.221418234,0.243125904
xgluxv_dapper-for-AspnetIdentity,19,19,153,44,0,118,1908,15.73684211,0.105263158,0.105263158
xiaotie_GebImage,77,210,700,139,123,574,20062,29.79220779,0,0
xibosignage_xibo-dotnetclient,76,413,426,136,112,232,10175,15.72368421,0.157894737,0.157894737
XLabs_Xamarin-Forms-Labs,691,713,2309,955,322,1706,48088,4.578871201,0.221418234,0.234442836
xoofx_SharpDoc,114,207,455,423,31,249,12603,10.09649123,0.350877193,0.49122807
xplicit_HyperFastCgi,71,228,319,120,94,226,4357,9.577464789,0.309859155,0.323943662
xSalice_LSharp,86,366,1342,57,130,173,30616,69.05813953,0.604651163,0.674418605
xunit_samples,54,32,147,18,3,111,1533,3.37037037,0,0
xupefei_Locale-Emulator,56,124,194,52,57,70,3154,6.553571429,0.035714286,0.017857143
YaccConstructor_QuickGraph,397,793,1872,965,30,1081,30017,8.785894207,0.848866499,0.979848866
yandex-qatools_htmlelements-dotnet,64,76,263,54,6,197,2374,6.6875,0.484375,0.609375
yaplex_AtomicCms,82,20,205,68,0,154,1925,3.963414634,0.292682927,0.268292683
Yegoroff_NConfig,86,84,315,83,0,166,3942,6,0.395348837,0.418604651
Yegoroff_PlainElastic.Net,353,219,1544,112,140,1188,15436,4.994334278,0.685552408,0.934844193
YetAnotherGreatRepo_YAGM,79,16,67,42,1,51,1307,1,0.063291139,0.063291139
yevhen_Nake,66,137,299,25,53,177,3240,6.606060606,0.166666667,0.166666667
yfakariya_msgpack-rpc-cli,406,1347,3182,737,230,1794,65565,15.62315271,0.450738916,0.625615764
yhyjp_vvvv_tutorial,39,79,195,55,41,103,3540,9.974358974,0.256410256,0.230769231
yingDev_WGestures,214,671,1183,297,113,653,26890,11.76168224,0.26635514,0.228971963
Yitzchok_Zmanim,71,231,1282,121,128,568,35722,49.95774648,0.23943662,0.295774648
yojimbo87_ArangoDB-NET,54,157,391,67,40,272,7391,29.05555556,0,0
yojimbo87_Eastern,53,0,155,142,0,113,3290,8.245283019,0.377358491,0.377358491
yojimbo87_OrientDB-NET.binary,114,138,641,125,0,432,6747,10.63157895,0.385964912,0.438596491
YoloDev_elephanet,38,45,142,35,0,89,1505,6.447368421,0.236842105,0.236842105
Yubico_yubico-dotnet-client,7,8,22,24,0,17,541,14.14285714,0.142857143,0.142857143
yuhe00_Inconspicuous.Framework,79,68,235,49,1,153,2525,4.721518987,0.455696203,0.607594937
yujiang_vsLua,164,386,600,176,290,383,9731,8.829268293,0.225609756,0.317073171
YuriyZanichkovskyy_ReReflection,194,206,721,154,10,432,8170,6.355670103,0.474226804,0.515463918
yyoon_Journaley,137,660,825,490,11,334,25285,16.02919708,0.138686131,0.131386861
yysun_Git-Source-Control-Provider,461,1206,2767,819,457,1198,49798,14.30585683,0.253796095,0.292841649
yysun_git-tools,48,145,446,150,26,130,7116,20.83333333,0.041666667,0.041666667
yysun_Git-Web-Access,27,33,46,55,1,13,1128,3.37037037,0,0
zenith-nz_ObscurCore,385,938,2577,654,103,1713,65981,14.62337662,0.581818182,0.620779221
zenogantner_MyMediaLite,195,172,999,308,4,700,16524,14.9025641,0.764102564,0.98974359
ZeroK-RTS_Zero-K-Infrastructure,1078,3683,6322,3230,848,3265,114360,12.85621521,0.213358071,0.235621521
zeromq_clrzmq,132,301,697,154,196,457,10707,9.083333333,0.227272727,0.272727273
zhongkaifu_CRFSharp,39,198,156,11,120,100,3814,16.38461538,0.256410256,0.282051282
zhongzf_Orchard.Platform,1161,1065,4197,1639,46,2497,48719,5.941429802,0.59086994,0.849267873
Ziaw_npad,202,449,957,430,20,561,17765,13.32178218,0.504950495,0.861386139
zitron-git_KSPSerialIO,9,141,39,0,124,9,1393,34.33333333,0,0
ziyasal_Caliburn.Metro,21,13,39,17,0,16,590,2.571428571,0.238095238,0.238095238
ziyasal_socket.io-csharp-emitter,6,14,18,3,5,8,246,6.833333333,0.333333333,0.333333333
ziyunhx_DocManage,144,273,682,281,40,372,12400,12.27083333,0.013888889,0.013888889
zlepper_TechnicSolderHelper,48,249,257,92,17,113,8386,28.70833333,0.104166667,0.104166667
zoon_nunit-unity3d,238,339,1087,387,35,848,21778,8.928571429,0.714285714,0.932773109
zsims_hunt-and-peck,45,45,85,33,9,57,1354,2.955555556,0.288888889,0.266666667
zzattack_ccmaps-net,222,1117,892,394,742,565,22432,11.86036036,0.351351351,0.463963964
zzzprojects_Z.ExtensionMethods,20,21,62,12,8,50,1723,8,0,0
